5	-5	0.6	1.5708	-5	5	0.6	1.5708	5	5	0.6	1.5708	-5	-5	0.6	1.5708	-5	0	0.6	1.5708	5	0	0.6	1.5708	0	5	0.6	1.5708	0	-5	0.6	1.5708	
4.68332	-4.72732	0.6	1.5708	-4.72332	4.69132	0.6	1.5708	4.68332	4.69132	0.6	1.5708	-4.72732	-4.74332	0.6	1.5708	-4.504	-0.036	0.6	1.5708	4.468	-0.012	0.6	1.5708	-0.04	4.64245	0.6	1.5708	-0.028	-4.66245	0.6	1.5708	
4.35552	-4.45421	0.6	1.5708	-4.46602	4.38697	0.6	1.5708	4.35881	4.39457	0.6	1.5708	-4.45097	-4.45849	0.6	1.5708	-4.03601	-0.0741061	0.6	1.5708	3.936	-0.0393663	0.6	1.5708	-0.0505334	4.26889	0.6	1.5708	-0.0309755	-4.34089	0.6	1.5708	
4.03687	-4.17253	0.6	1.5708	-4.17973	4.0871	0.6	1.5708	4.04287	4.08953	0.6	1.5708	-4.19844	-4.20174	0.6	1.5708	-3.54004	-0.0980058	0.6	1.5708	3.40001	-0.0411636	0.6	1.5708	-0.0726058	3.90334	0.6	1.5708	-0.0378031	-4.01134	0.6	1.5708	
3.73106	-3.92244	0.6	1.5708	-3.9174	3.78331	0.6	1.5708	3.71918	3.76036	0.6	1.5708	-3.93649	-3.93755	0.6	1.5708	-3.07211	-0.132269	0.6	1.5708	2.88402	-0.0747135	0.6	1.5708	-0.10738	3.52832	0.6	1.5708	-0.0700378	-3.66906	0.6	1.5708	
3.43056	-3.6517	0.6	1.5708	-3.68987	3.48129	0.6	1.5708	3.40341	3.45923	0.6	1.5708	-3.72002	-3.65882	0.6	1.5708	-2.77077	-0.176599	0.6	1.5708	2.45445	-0.110631	0.6	1.5708	-0.163764	3.16647	0.6	1.5708	-0.128138	-3.42982	0.6	1.5708	
3.14381	-3.37063	0.6	1.5708	-3.52051	3.17164	0.6	1.5708	3.10801	3.14592	0.6	1.5708	-3.56952	-3.42318	0.6	1.5708	-2.52327	-0.229483	0.6	1.5708	2.04667	-0.198889	0.6	1.5708	-0.227643	2.83866	0.6	1.5708	-0.183988	-3.24804	0.6	1.5708	
2.88867	-3.11648	0.6	1.5708	-3.42035	2.85192	0.6	1.5708	2.82953	2.80738	0.6	1.5708	-3.46806	-3.21003	0.6	1.5708	-2.35526	-0.304262	0.6	1.5708	1.68501	-0.294282	0.6	1.5708	-0.300999	2.50902	0.6	1.5708	-0.259558	-3.38653	0.6	1.5708	
2.66651	-2.90145	0.6	1.5708	-3.3675	2.49964	0.6	1.5708	2.57562	2.49604	0.6	1.5708	-3.39463	-3.07289	0.6	1.5708	-2.27165	-0.368939	0.6	1.5708	1.3254	-0.394155	0.6	1.5708	-0.39349	2.19044	0.6	1.5708	-0.364919	-3.47034	0.6	1.5708	
2.50285	-2.68776	0.6	1.5708	-3.3574	2.19751	0.6	1.5708	2.35118	2.15766	0.6	1.5708	-3.36726	-3.00041	0.6	1.5708	-2.24139	-0.474009	0.6	1.5708	0.998772	-0.533791	0.6	1.5708	-0.500439	1.9057	0.6	1.5708	-0.454192	-3.52195	0.6	1.5708	
2.33235	-2.55846	0.6	1.5708	-3.41538	1.93132	0.6	1.5708	2.15272	1.85437	0.6	1.5708	-3.4072	-2.98646	0.6	1.5708	-2.26266	-0.602295	0.6	1.5708	0.692405	-0.684685	0.6	1.5708	-0.621703	1.63686	0.6	1.5708	-0.521954	-3.60341	0.6	1.5708	
2.28057	-2.46061	0.6	1.5708	-3.5034	1.69259	0.6	1.5708	1.93869	1.54707	0.6	1.5708	-3.4653	-3.084	0.6	1.5708	-2.34726	-0.74236	0.6	1.5708	0.370598	-0.839358	0.6	1.5708	-0.75697	1.41673	0.6	1.5708	-0.54157	-3.72433	0.6	1.5708	
2.20577	-2.42469	0.6	1.5708	-3.60119	1.4731	0.6	1.5708	1.72816	1.25994	0.6	1.5708	-3.48604	-3.24338	0.6	1.5708	-2.50372	-0.900255	0.6	1.5708	0.064202	-1.06174	0.6	1.5708	-0.847637	1.78417	0.6	1.5708	-0.472178	-3.81817	0.6	1.5708	
2.10744	-2.44504	0.6	1.5708	-3.59795	1.32922	0.6	1.5708	1.43455	0.94748	0.6	1.5708	-3.43338	-3.49315	0.6	1.5708	-2.70518	-1.07436	0.6	1.5708	-0.212053	-1.281	0.6	1.5708	-0.995456	1.90106	0.6	1.5708	-0.367946	-3.96907	0.6	1.5708	
2.0269	-2.44557	0.6	1.5708	-3.63082	1.20618	0.6	1.5708	1.13066	0.661484	0.6	1.5708	-3.32014	-3.80371	0.6	1.5708	-2.97295	-1.28087	0.6	1.5708	-0.480641	-1.55824	0.6	1.5708	-1.15911	1.99356	0.6	1.5708	-0.298758	-4.13522	0.6	1.5708	
2.00517	-2.38346	0.6	1.5708	-3.70974	1.07228	0.6	1.5708	0.802686	0.364771	0.6	1.5708	-3.22747	-4.14145	0.6	1.5708	-3.31592	-1.51591	0.6	1.5708	-0.741925	-1.82874	0.6	1.5708	-1.29187	2.0109	0.6	1.5708	-0.159888	-4.36185	0.6	1.5708	
1.98491	-2.25613	0.6	1.5708	-3.77001	0.865031	0.6	1.5708	0.482931	0.0759399	0.6	1.5708	-3.1373	-4.50642	0.6	1.5708	-3.64909	-1.74329	0.6	1.5708	-1.06287	-2.1361	0.6	1.5708	-1.43601	1.93108	0.6	1.5708	0.062983	-4.53132	0.6	1.5708	
1.93908	-2.13358	0.6	1.5708	-3.87611	0.626439	0.6	1.5708	0.137983	-0.215736	0.6	1.5708	-2.97591	-4.89267	0.6	1.5708	-3.99335	-1.96328	0.6	1.5708	-1.41717	-2.42765	0.6	1.5708	-1.57101	1.80619	0.6	1.5708	0.242121	-4.59129	0.6	1.5708	
1.88279	-2.00312	0.6	1.5708	-3.97633	0.348714	0.6	1.5708	-0.202811	-0.512199	0.6	1.5708	-2.82867	-5.29309	0.6	1.5708	-4.36867	-2.2262	0.6	1.5708	-1.80026	-2.72652	0.6	1.5708	-1.69963	1.655	0.6	1.5708	0.30321	-4.58488	0.6	1.5708	
1.8751	-1.77396	0.6	1.5708	-4.05903	0.0600993	0.6	1.5708	-0.560351	-0.789124	0.6	1.5708	-2.67297	-5.67338	0.6	1.5708	-4.75248	-2.48468	0.6	1.5708	-2.20135	-3.03564	0.6	1.5708	-1.78234	1.49848	0.6	1.5708	0.302091	-4.51737	0.6	1.5708	
1.75834	-1.47632	0.6	1.5708	-4.16763	-0.164869	0.6	1.5708	-0.863201	-1.08057	0.6	1.5708	-2.43415	-6.02489	0.6	1.5708	-5.13015	-2.72684	0.6	1.5708	-2.59186	-3.30424	0.6	1.5708	-1.80838	1.33721	0.6	1.5708	0.280123	-4.32814	0.6	1.5708	
1.57226	-1.19634	0.6	1.5708	-4.26287	-0.354296	0.6	1.5708	-1.19826	-1.38392	0.6	1.5708	-2.12813	-6.19272	0.6	1.5708	-5.51939	-2.89592	0.6	1.5708	-2.97105	-3.56378	0.6	1.5708	-1.81855	1.16094	0.6	1.5708	0.282741	-4.06214	0.6	1.5708	
1.38441	-0.908085	0.6	1.5708	-4.34247	-0.483521	0.6	1.5708	-1.57702	-1.73646	0.6	1.5708	-1.88748	-6.17375	0.6	1.5708	-5.86156	-3.01272	0.6	1.5708	-3.39924	-3.81018	0.6	1.5708	-1.87086	0.907094	0.6	1.5708	0.263163	-3.80145	0.6	1.5708	
1.14935	-0.592713	0.6	1.5708	-4.44165	-0.616907	0.6	1.5708	-1.96577	-2.09164	0.6	1.5708	-1.69663	-6.06184	0.6	1.5708	-6.18257	-3.027	0.6	1.5708	-3.83488	-4.12192	0.6	1.5708	-1.89328	0.547764	0.6	1.5708	0.249006	-3.51303	0.6	1.5708	
0.886358	-0.285183	0.6	1.5708	-4.53208	-0.766921	0.6	1.5708	-2.30252	-2.42677	0.6	1.5708	-1.53014	-5.86827	0.6	1.5708	-6.48851	-3.00281	0.6	1.5708	-4.25361	-4.48035	0.6	1.5708	-1.93646	0.195641	0.6	1.5708	0.253969	-3.19517	0.6	1.5708	
0.605069	0.0221398	0.6	1.5708	-4.62335	-0.943826	0.6	1.5708	-2.63029	-2.75963	0.6	1.5708	-1.35221	-5.59961	0.6	1.5708	-6.71763	-3.05754	0.6	1.5708	-4.6897	-4.78105	0.6	1.5708	-2.02287	-0.198607	0.6	1.5708	0.249537	-2.85261	0.6	1.5708	
0.324058	0.321051	0.6	1.5708	-4.74412	-1.13033	0.6	1.5708	-2.92839	-3.09715	0.6	1.5708	-1.17311	-5.28212	0.6	1.5708	-6.91253	-3.11696	0.6	1.5708	-5.12664	-5.04492	0.6	1.5708	-2.14223	-0.5995	0.6	1.5708	0.214028	-2.52411	0.6	1.5708	
-0.00138073	0.580511	0.6	1.5708	-4.8719	-1.34674	0.6	1.5708	-3.26463	-3.44288	0.6	1.5708	-0.985727	-4.96868	0.6	1.5708	-7.08099	-3.21477	0.6	1.5708	-5.54156	-5.28326	0.6	1.5708	-2.28768	-0.933964	0.6	1.5708	0.175973	-2.20263	0.6	1.5708	
-0.329673	0.836621	0.6	1.5708	-5.04286	-1.58556	0.6	1.5708	-3.56919	-3.7591	0.6	1.5708	-0.802319	-4.64725	0.6	1.5708	-7.26379	-3.3282	0.6	1.5708	-5.93944	-5.55698	0.6	1.5708	-2.45799	-1.27819	0.6	1.5708	0.159336	-1.86113	0.6	1.5708	
-0.680395	1.10562	0.6	1.5708	-5.23487	-1.83204	0.6	1.5708	-3.86817	-4.06682	0.6	1.5708	-0.610636	-4.3499	0.6	1.5708	-7.44868	-3.49151	0.6	1.5708	-6.29455	-5.81636	0.6	1.5708	-2.58313	-1.61347	0.6	1.5708	0.139127	-1.51562	0.6	1.5708	
-0.992965	1.34781	0.6	1.5708	-5.40639	-2.09043	0.6	1.5708	-4.12021	-4.37708	0.6	1.5708	-0.435332	-4.03643	0.6	1.5708	-7.66285	-3.6681	0.6	1.5708	-6.61036	-6.075	0.6	1.5708	-2.64452	-1.92229	0.6	1.5708	0.103578	-1.18211	0.6	1.5708	
-1.31145	1.58715	0.6	1.5708	-5.51406	-2.3662	0.6	1.5708	-4.2963	-4.64963	0.6	1.5708	-0.251638	-3.71908	0.6	1.5708	-7.88476	-3.88503	0.6	1.5708	-6.91151	-6.31887	0.6	1.5708	-2.65894	-2.27739	0.6	1.5708	0.0656551	-0.868583	0.6	1.5708	
-1.65106	1.86407	0.6	1.5708	-5.5577	-2.60759	0.6	1.5708	-4.44479	-4.94816	0.6	1.5708	-0.0957163	-3.4058	0.6	1.5708	-8.07609	-4.12603	0.6	1.5708	-7.15327	-6.53884	0.6	1.5708	-2.66197	-2.62329	0.6	1.5708	0.0456998	-0.527041	0.6	1.5708	
-1.96437	2.12221	0.6	1.5708	-5.56449	-2.74109	0.6	1.5708	-4.55353	-5.23135	0.6	1.5708	0.0772771	-3.08884	0.6	1.5708	-8.20529	-4.31629	0.6	1.5708	-7.34296	-6.77294	0.6	1.5708	-2.64079	-2.98213	0.6	1.5708	0.0267766	-0.197493	0.6	1.5708	
-2.27931	2.37361	0.6	1.5708	-5.32031	-2.48374	0.6	1.5708	-4.65952	-5.4831	0.6	1.5708	0.26292	-2.80408	0.6	1.5708	-8.25097	-4.52459	0.6	1.5708	-7.49167	-6.99942	0.6	1.5708	-2.46728	-3.34871	0.6	1.5708	-0.00704488	0.140058	0.6	1.5708	
-2.59877	2.63883	0.6	1.5708	-4.91806	-2.36191	0.6	1.5708	-4.78493	-5.4381	0.6	1.5708	0.420129	-2.48319	0.6	1.5708	-8.09716	-4.45305	0.6	1.5708	-7.58234	-7.25276	0.6	1.5708	-2.1773	-3.65617	0.6	1.5708	-0.0185324	0.485611	0.6	1.5708	
-2.89869	2.90988	0.6	1.5708	-4.48201	-2.39177	0.6	1.5708	-4.84394	-5.36248	0.6	1.5708	0.602713	-2.19872	0.6	1.5708	-7.82584	-4.10946	0.6	1.5708	-7.66697	-7.32384	0.6	1.5708	-1.81261	-3.89667	0.6	1.5708	-0.037081	0.811163	0.6	1.5708	
-3.21639	3.19004	0.6	1.5708	-4.04208	-2.51918	0.6	1.5708	-4.87915	-5.31798	0.6	1.5708	0.788974	-1.88215	0.6	1.5708	-7.50517	-3.78933	0.6	1.5708	-7.8302	-7.14519	0.6	1.5708	-1.49009	-4.12133	0.6	1.5708	-0.0419513	1.15671	0.6	1.5708	
-3.52224	3.47211	0.6	1.5708	-3.59994	-2.67507	0.6	1.5708	-4.91532	-5.29039	0.6	1.5708	0.959519	-1.56566	0.6	1.5708	-7.17541	-3.48708	0.6	1.5708	-7.9242	-6.84019	0.6	1.5708	-1.17847	-4.34377	0.6	1.5708	-0.0700922	1.48625	0.6	1.5708	
-3.8325	3.75194	0.6	1.5708	-3.16891	-2.83333	0.6	1.5708	-4.94732	-5.33039	0.6	1.5708	1.12702	-1.27747	0.6	1.5708	-6.79595	-3.22561	0.6	1.5708	-7.98606	-6.50355	0.6	1.5708	-0.892941	-4.59456	0.6	1.5708	-0.0750402	1.80377	0.6	1.5708	
-4.102	3.96556	0.6	1.5708	-2.71276	-2.9975	0.6	1.5708	-4.97547	-5.32242	0.6	1.5708	1.31896	-0.973417	0.6	1.5708	-6.39362	-3.0375	0.6	1.5708	-7.98851	-6.16673	0.6	1.5708	-0.642131	-4.83508	0.6	1.5708	-0.0827407	2.13328	0.6	1.5708	
-4.2896	4.13244	0.6	1.5708	-2.2514	-3.15536	0.6	1.5708	-5.01331	-5.31301	0.6	1.5708	1.48669	-0.653298	0.6	1.5708	-5.95548	-2.87892	0.6	1.5708	-7.95758	-5.82307	0.6	1.5708	-0.408312	-5.12129	0.6	1.5708	-0.0845384	2.48275	0.6	1.5708	
-4.44368	4.28196	0.6	1.5708	-1.78492	-3.31104	0.6	1.5708	-5.02531	-5.35301	0.6	1.5708	1.67184	-0.369619	0.6	1.5708	-5.50552	-2.74039	0.6	1.5708	-7.9203	-5.45856	0.6	1.5708	-0.190497	-5.43536	0.6	1.5708	-0.0926681	2.81221	0.6	1.5708	
-4.59094	4.40556	0.6	1.5708	-1.33329	-3.45245	0.6	1.5708	-5.02464	-5.30646	0.6	1.5708	1.84455	-0.0538001	0.6	1.5708	-5.05642	-2.65002	0.6	1.5708	-7.85027	-5.12829	0.6	1.5708	0.0139344	-5.76911	0.6	1.5708	-0.105699	3.1416	0.6	1.5708	
-4.68875	4.49645	0.6	1.5708	-0.87671	-3.59592	0.6	1.5708	-5.05264	-5.33046	0.6	1.5708	2.02249	0.241634	0.6	1.5708	-4.59189	-2.53856	0.6	1.5708	-7.76081	-4.79033	0.6	1.5708	0.133335	-6.06879	0.6	1.5708	-0.125607	3.46287	0.6	1.5708	
-4.775	4.58516	0.6	1.5708	-0.41902	-3.7291	0.6	1.5708	-5.05411	-5.30037	0.6	1.5708	2.19681	0.536952	0.6	1.5708	-4.15162	-2.42263	0.6	1.5708	-7.63418	-4.47625	0.6	1.5708	0.141274	-6.33622	0.6	1.5708	-0.112485	3.7543	0.6	1.5708	
-4.848	4.64813	0.6	1.5708	0.0155583	-3.8484	0.6	1.5708	-5.09411	-5.32437	0.6	1.5708	2.36376	0.824071	0.6	1.5708	-3.71136	-2.31867	0.6	1.5708	-7.4642	-4.16692	0.6	1.5708	0.0832841	-6.56922	0.6	1.5708	-0.109988	3.96344	0.6	1.5708	
-4.8864	4.6905	0.6	1.5708	0.470832	-3.9742	0.6	1.5708	-5.09529	-5.2635	0.6	1.5708	2.56357	1.10692	0.6	1.5708	-3.25541	-2.21012	0.6	1.5708	-7.29931	-3.85274	0.6	1.5708	-0.0623945	-6.69157	0.6	1.5708	-0.107991	4.13075	0.6	1.5708	
-4.92512	4.7324	0.6	1.5708	0.907002	-4.09005	0.6	1.5708	-5.13129	-5.2955	0.6	1.5708	2.73391	1.41423	0.6	1.5708	-2.7918	-2.12093	0.6	1.5708	-7.14498	-3.55095	0.6	1.5708	-0.248664	-6.64022	0.6	1.5708	-0.110393	4.2646	0.6	1.5708	
-4.95312	4.7004	0.6	1.5708	1.37598	-4.23609	0.6	1.5708	-5.13303	-5.2484	0.6	1.5708	2.8979	1.69702	0.6	1.5708	-2.35318	-2.01792	0.6	1.5708	-6.95257	-3.25782	0.6	1.5708	-0.351806	-6.47148	0.6	1.5708	-0.120314	4.39168	0.6	1.5708	
-4.98512	4.6764	0.6	1.5708	1.83115	-4.3651	0.6	1.5708	-5.14103	-5.2644	0.6	1.5708	3.06309	2.01143	0.6	1.5708	-1.89106	-1.922	0.6	1.5708	-6.78947	-2.96029	0.6	1.5708	-0.352441	-6.20479	0.6	1.5708	-0.124251	4.48934	0.6	1.5708	
